# Retired NCBI GeneIDs for taxid 29159, from NCBI gene_history.
# Built by src/mappings/build_crosswalk.py v1.0.0 on 2026-08-27
# Studies analysed against an older annotation report these identifiers; each row
# records the authoritative NCBI replacement. Resolution through this table is
# labelled 'inferred', not 'exact', because it crosses an annotation version.
# 13601 further GeneIDs were discontinued with NO replacement and are
# deliberately absent, so that they stay 'unresolved'.
discontinued_gene_id	current_gene_id	discontinued_symbol	discontinue_date
105346826	105346830	LOC105346826	20200521
105346828	105334277	LOC105346828	20200521
105346831	105326468	LOC105346831	20200521
105346832	117692476	LOC105346832	20240702
105346842	105346843	LOC105346842	20240702
105346859	105325314	LOC105346859	20200521
105346860	105346878	LOC105346860	20240702
105346864	105343388	LOC105346864	20200521
105346865	105327345	LOC105346865	20200521
105346872	109621052	LOC105346872	20200521
105346884	105343122	LOC105346884	20200521
105346891	105318278	LOC105346891	20200521
105346892	105318277	LOC105346892	20200521
105346895	105346886	LOC105346895	20200521
105346916	105347626	LOC105346916	20240702
105346917	117692569	LOC105346917	20240702
105346931	117692569	LOC105346931	20240702
105346935	105346934	LOC105346935	20170203
105346936	105318038	LOC105346936	20200521
105346940	105346946	LOC105346940	20200521
105346944	105326888	LOC105346944	20200521
105346953	105323811	LOC105346953	20200521
105346954	105323811	LOC105346954	20200521
105346969	105328086	LOC105346969	20200521
105346982	117685315	LOC105346982	20240702
105346996	105335896	LOC105346996	20200521
105347017	105333137	LOC105347017	20200521
105347033	117687285	LOC105347033	20240702
105347046	105319850	LOC105347046	20200521
105347047	105325299	LOC105347047	20200521
105347048	109618374	LOC105347048	20200521
105347049	105325329	LOC105347049	20200521
105347069	105347068	LOC105347069	20170203
105347073	105347076	LOC105347073	20240702
105347093	105347092	LOC105347093	20200521
105347099	105347113	LOC105347099	20200521
105347103	105331984	LOC105347103	20200521
105347111	105347115	LOC105347111	20200521
105347112	105347059	LOC105347112	20200521
105347117	105330801	LOC105347117	20200521
105347126	105317714	LOC105347126	20200521
105347130	105344685	LOC105347130	20200521
105347133	105333969	LOC105347133	20200521
105347187	105336801	LOC105347187	20200521
105347189	105347153	LOC105347189	20170203
105347196	117686417	LOC105347196	20240702
105347213	105347215	LOC105347213	20170203
105347222	105326032	LOC105347222	20240702
105347223	105337115	LOC105347223	20200521
105347224	105347234	LOC105347224	20170203
105347227	105339398	LOC105347227	20200521
105347228	105344558	LOC105347228	20200521
105347241	117688357	LOC105347241	20240702
105347247	105330979	LOC105347247	20200521
105347249	105347252	LOC105347249	20200521
105347260	105347262	LOC105347260	20170203
105347270	105339941	LOC105347270	20200521
105347271	105345132	LOC105347271	20200521
105347293	105330234	LOC105347293	20200521
105347322	105326670	LOC105347322	20200521
105347324	105343724	LOC105347324	20200521
105347325	117687376	LOC105347325	20240702
105347326	105324356	LOC105347326	20200521
105347328	105347327	LOC105347328	20170203
105347329	105347331	LOC105347329	20200521
105347330	105335567	LOC105347330	20200521
105347349	105346762	LOC105347349	20240702
105347357	105347394	LOC105347357	20170203
105347369	105346343	LOC105347369	20200521
105347402	105335184	LOC105347402	20200521
105347405	105318011	LOC105347405	20200521
105347416	105338190	LOC105347416	20200521
105347419	105339504	LOC105347419	20200521
105347420	105338192	LOC105347420	20200521
105347427	105328200	LOC105347427	20200521
105347436	105320068	LOC105347436	20200521
105347446	105344615	LOC105347446	20200521
105347462	105347480	LOC105347462	20170203
105347478	105347453	LOC105347478	20240702
105347483	105347472	LOC105347483	20170203
105347485	105326319	LOC105347485	20200521
105347488	105332682	LOC105347488	20200521
105347490	105332689	LOC105347490	20200521
105347491	105339947	LOC105347491	20200521
105347493	105344138	LOC105347493	20200521
105347494	105329316	LOC105347494	20200521
105347495	105329313	LOC105347495	20200521
105347502	105347501	LOC105347502	20170203
105347508	117682756	LOC105347508	20240702
105347509	117682755	LOC105347509	20240702
105347513	105347512	LOC105347513	20170203
105347514	105347516	LOC105347514	20200521
105347526	105339591	LOC105347526	20200521
105347528	105324349	LOC105347528	20200521
105347530	105329191	LOC105347530	20200521
105347533	105332910	LOC105347533	20200521
105347534	109619925	LOC105347534	20240702
105347551	105336135	LOC105347551	20200521
105347552	105347553	LOC105347552	20200521
105347557	105332549	LOC105347557	20200521
105347564	109618716	LOC105347564	20200521
105347574	105320800	LOC105347574	20240702
105347575	117691465	LOC105347575	20240704
105347577	105323021	LOC105347577	20200521
105347582	105345645	LOC105347582	20200521
105347586	105347587	LOC105347586	20170203
105347592	109618716	LOC105347592	20200521
105347594	117690759	LOC105347594	20240702
105347598	105347601	LOC105347598	20200521
105347603	105347601	LOC105347603	20170203
105347606	105347604	LOC105347606	20240702
105347607	117682947	LOC105347607	20240702
105347614	105348540	LOC105347614	20200521
105347619	117683048	LOC105347619	20240704
105347627	105328260	LOC105347627	20240702
105347628	105327689	LOC105347628	20200521
105347630	105324292	LOC105347630	20200521
105347637	105318374	LOC105347637	20200521
105347641	105338766	LOC105347641	20200521
105347646	105327415	LOC105347646	20240704
105347652	105332134	LOC105347652	20200521
105347654	105332134	LOC105347654	20200521
105347682	105347699	LOC105347682	20240702
105347696	105331976	LOC105347696	20200521
105347717	105319237	LOC105347717	20200521
105347724	105344514	LOC105347724	20200521
105347755	105337581	LOC105347755	20200521
105347758	105341853	LOC105347758	20200521
105347759	105347766	LOC105347759	20170203
105347770	105347767	LOC105347770	20200521
105347782	105334969	LOC105347782	20200521
105347789	105347762	LOC105347789	20200521
105347791	105347767	LOC105347791	20170203
105347795	105347799	LOC105347795	20170203
105347797	109619426	LOC105347797	20240702
105347813	117681177	LOC105347813	20240702
105347825	105347443	LOC105347825	20200521
105347827	105347824	LOC105347827	20200521
105347832	105335157	LOC105347832	20200521
105347834	105347836	LOC105347834	20170203
105347838	105317280	LOC105347838	20200521
105347841	105322589	LOC105347841	20200521
105347842	105348674	LOC105347842	20200521
105347844	105332837	LOC105347844	20200521
105347849	105321880	LOC105347849	20200521
105347850	105336439	LOC105347850	20240702
105347853	105336415	LOC105347853	20200521
105347854	105347836	LOC105347854	20170203
105347856	105347768	LOC105347856	20240702
105347859	109619637	LOC105347859	20240702
105347866	105339660	LOC105347866	20200521
105347870	105347871	LOC105347870	20240702
105347879	117686218	LOC105347879	20240702
105347883	105317288	LOC105347883	20200521
105347885	105345640	LOC105347885	20200521
105347900	105347903	LOC105347900	20240702
105347907	117683277	LOC105347907	20240702
105347912	105347911	LOC105347912	20200521
105347920	105339049	LOC105347920	20200521
105347940	105321718	LOC105347940	20200521
105347971	105323449	LOC105347971	20200521
105347976	105322750	LOC105347976	20200521
105347982	117681819	LOC105347982	20240702
105347987	109621166	LOC105347987	20200521
105347988	105348318	LOC105347988	20200521
105347992	105347991	LOC105347992	20170203
105348013	105328276	LOC105348013	20200521
105348016	105325440	LOC105348016	20240702
105348022	117686931	LOC105348022	20240702
105348037	117680642	LOC105348037	20240702
105348052	105322241	LOC105348052	20200521
105348056	105340436	LOC105348056	20200521
105348057	117688268	LOC105348057	20240702
105348067	105330536	LOC105348067	20200521
105348087	105348202	LOC105348087	20170203
105348094	105348115	LOC105348094	20200521
105348101	117687631	LOC105348101	20240702
105348107	105348109	LOC105348107	20170203
105348111	105348121	LOC105348111	20200521
105348114	105344168	LOC105348114	20200521
105348116	105321795	LOC105348116	20240702
105348119	117690155	LOC105348119	20240702
105348122	105333483	LOC105348122	20240702
105348123	117683940	LOC105348123	20240702
105348145	105340430	LOC105348145	20200521
105348147	105348151	LOC105348147	20170203
105348157	105348187	LOC105348157	20200521
105348176	105348175	LOC105348176	20200521
105348185	105348160	LOC105348185	20240704
105348189	105348172	LOC105348189	20170203
105348194	105322930	LOC105348194	20200521
105348201	105344409	LOC105348201	20200521
105348210	105348205	LOC105348210	20240702
105348214	105330147	LOC105348214	20200521
105348216	117684251	LOC105348216	20240702
105348218	105331246	LOC105348218	20200521
105348220	117691395	LOC105348220	20240702
105348221	117691396	LOC105348221	20240702
105348223	105334675	LOC105348223	20200521
105348233	117693078	LOC105348233	20240702
105348245	105346589	LOC105348245	20240704
105348248	105347794	LOC105348248	20200521
105348259	105342777	LOC105348259	20200521
105348261	109621215	LOC105348261	20200521
105348263	117681429	LOC105348263	20240702
105348269	105340360	LOC105348269	20200521
105348275	105323897	LOC105348275	20200521
105348280	105348287	LOC105348280	20170203
105348288	105348281	LOC105348288	20200521
105348290	105329700	LOC105348290	20200521
105348298	105328715	LOC105348298	20240702
105348321	105337250	LOC105348321	20200521
105348323	105335148	LOC105348323	20200521
105348330	105319325	LOC105348330	20200521
105348331	105320567	LOC105348331	20200521
105348333	105319325	LOC105348333	20200521
105348334	105347836	LOC105348334	20200521
105348336	105348335	LOC105348336	20170203
105348337	105317102	LOC105348337	20200521
105348345	105325672	LOC105348345	20200521
105348358	105335158	LOC105348358	20200521
105348360	105332818	LOC105348360	20240702
105348361	105317654	LOC105348361	20200521
105348362	105337080	LOC105348362	20200521
105348363	105347670	LOC105348363	20240702
105348366	105333823	LOC105348366	20200521
105348368	105325590	LOC105348368	20200521
105348369	105325592	LOC105348369	20200521
105348371	105320220	LOC105348371	20200521
105348379	109617123	LOC105348379	20200521
105348390	105348389	LOC105348390	20200521
105348406	105335373	LOC105348406	20200521
105348411	105322753	LOC105348411	20200521
105348416	105338876	LOC105348416	20240702
105348417	105339165	LOC105348417	20200521
105348421	105341443	LOC105348421	20200521
105348427	117688273	LOC105348427	20240702
105348428	117692634	LOC105348428	20240704
105348431	105348523	LOC105348431	20240704
105348434	105348525	LOC105348434	20170203
105348442	105348492	LOC105348442	20200521
105348445	105347819	LOC105348445	20200521
105348446	105347820	LOC105348446	20200521
105348448	105344010	LOC105348448	20200521
105348457	105348461	LOC105348457	20200521
105348468	105326548	LOC105348468	20240702
105348469	105324488	LOC105348469	20200521
105348473	105348531	LOC105348473	20170203
105348478	105332449	LOC105348478	20200521
105348493	105348490	LOC105348493	20200521
105348522	105322450	LOC105348522	20200521
105348524	117681796	LOC105348524	20240702
105348533	105323783	LOC105348533	20200521
105348535	105327578	LOC105348535	20200521
105348548	105348547	LOC105348548	20170203
105348549	105346656	LOC105348549	20200521
105348551	105348547	LOC105348551	20200521
105348552	105327079	LOC105348552	20200521
105348564	105320775	LOC105348564	20200521
105348572	105331851	LOC105348572	20200521
105348574	105317366	LOC105348574	20200521
105348586	105323144	LOC105348586	20200521
105348589	105348588	LOC105348589	20200521
105348592	105343468	LOC105348592	20200521
105348593	105320569	LOC105348593	20200521
105348602	105333849	LOC105348602	20200521
105348607	105346303	LOC105348607	20200521
105348620	117680510	LOC105348620	20240702
105348622	105324339	LOC105348622	20200521
105348631	117682500	LOC105348631	20240702
105348640	105323364	LOC105348640	20200521
105348656	105335239	LOC105348656	20240702
105348657	105348646	LOC105348657	20170203
105348664	105348655	LOC105348664	20200521
105348668	105345806	LOC105348668	20200521
105348678	105342443	LOC105348678	20200521
105348679	105348643	LOC105348679	20240704
105348683	117689670	LOC105348683	20240704
105348688	109617162	LOC105348688	20200521
105348689	105332839	LOC105348689	20200521
105348690	105332671	LOC105348690	20200521
105348691	105348643	LOC105348691	20170203
105348697	105348694	LOC105348697	20200521
105348701	105349010	LOC105348701	20200521
105348707	105320461	LOC105348707	20200521
105348708	105346986	LOC105348708	20200521
105348709	105335020	LOC105348709	20240702
105348712	105343927	LOC105348712	20200521
105348715	105321916	LOC105348715	20200521
105348717	117681554	LOC105348717	20240702
105348720	117681553	LOC105348720	20240702
105348727	117687248	LOC105348727	20240702
105348734	105348733	LOC105348734	20200521
105348736	105338964	LOC105348736	20200521
105348740	117681039	LOC105348740	20240702
105348743	105348718	LOC105348743	20200521
105348745	105348747	LOC105348745	20200521
105348756	105341844	LOC105348756	20200521
105348757	105338388	LOC105348757	20200521
105348760	105338383	LOC105348760	20200521
105348761	105343928	LOC105348761	20200521
105348762	105318551	LOC105348762	20240702
105348763	117681553	LOC105348763	20170203
105348768	105321795	LOC105348768	20200521
105348769	105331028	LOC105348769	20200521
105348787	105331104	LOC105348787	20200521
105348789	105331105	LOC105348789	20200521
105348794	105347568	LOC105348794	20200521
105348804	105348807	LOC105348804	20200521
105348815	105348805	LOC105348815	20200521
105348816	105337198	LOC105348816	20240702
105348819	105326612	LOC105348819	20200521
105348821	105345667	LOC105348821	20200521
105348827	109617183	LOC105348827	20200521
105348831	105330465	LOC105348831	20200521
105348834	105317425	LOC105348834	20200521
105348839	105332046	LOC105348839	20200521
105348840	105325660	LOC105348840	20240702
105348849	105331426	LOC105348849	20200521
105348858	105343267	LOC105348858	20240702
105348861	105344269	LOC105348861	20200521
105348872	105329795	LOC105348872	20240704
105348886	105348885	LOC105348886	20200521
105348893	105318885	LOC105348893	20200521
105348894	105348899	LOC105348894	20170203
105348895	117680318	LOC105348895	20240702
105348897	105337234	LOC105348897	20200521
105348901	105348902	LOC105348901	20170203
105348904	105348903	LOC105348904	20200521
105348910	105348909	LOC105348910	20170203
105348919	105337639	LOC105348919	20200521
105348920	105348909	LOC105348920	20170203
105348922	105341364	LOC105348922	20200521
105348926	105319178	LOC105348926	20200521
105348934	105348940	LOC105348934	20200521
105348937	105348936	LOC105348937	20170203
105348939	105335918	LOC105348939	20200521
105348942	109619317	LOC105348942	20200521
105348948	105326231	LOC105348948	20200521
105348966	105334145	LOC105348966	20200521
105348969	105342829	LOC105348969	20200521
105348970	105340025	LOC105348970	20200521
105348971	105318079	LOC105348971	20200521
105348972	105321667	LOC105348972	20200521
105348978	105330896	LOC105348978	20240702
105348991	105336437	LOC105348991	20200521
105348992	105318521	LOC105348992	20170203
105348997	105318521	LOC105348997	20200521
105348999	105344673	LOC105348999	20200521
105349000	105349012	LOC105349000	20240702
105349007	105331932	LOC105349007	20200521
105349014	105339917	LOC105349014	20200521
105349027	105349028	LOC105349027	20200521
105349036	105349038	LOC105349036	20240702
105349040	105349039	LOC105349040	20200521
105349050	105348811	LOC105349050	20200521
105349053	109617191	LOC105349053	20240702
105349086	105349072	LOC105349086	20170203
105349095	105328373	LOC105349095	20200521
105349096	105348103	LOC105349096	20200521
105349097	105344777	LOC105349097	20200521
105349100	105321665	LOC105349100	20240702
105349104	105349111	LOC105349104	20200521
105349107	105348103	LOC105349107	20200521
105349108	105344777	LOC105349108	20170203
105349113	105345300	LOC105349113	20200521
105349114	105328797	LOC105349114	20200521
105349116	105333505	LOC105349116	20200521
105349147	117688116	LOC105349147	20170203
105349148	117688116	LOC105349148	20240702
105349150	105325698	LOC105349150	20200521
105349162	105317263	LOC105349162	20200521
105349170	105346488	LOC105349170	20200521
105349176	105332273	LOC105349176	20200521
105349177	105323517	LOC105349177	20200521
105349184	117684554	LOC105349184	20240702
105349189	105349194	LOC105349189	20200521
105349191	105349193	LOC105349191	20200521
105349197	105317257	LOC105349197	20200521
105349198	105347238	LOC105349198	20200521
105349208	105330300	LOC105349208	20200521
105349217	105348472	LOC105349217	20200521
109617039	105323478	LOC109617039	20200521
109617046	117681664	LOC109617046	20240702
109617048	105333812	LOC109617048	20200521
109617055	117681621	LOC109617055	20240702
109617061	105317843	LOC109617061	20200521
109617063	105325094	LOC109617063	20200521
109617065	105341844	LOC109617065	20200521
109617069	105331963	LOC109617069	20200521
109617072	105339863	LOC109617072	20200521
109617075	105333658	LOC109617075	20200521
109617079	105347211	LOC109617079	20200521
109617081	105333638	LOC109617081	20240704
109617082	117691902	LOC109617082	20240704
109617085	105334836	LOC109617085	20200521
109617087	105339438	LOC109617087	20200521
109617090	105346449	LOC109617090	20240702
109617091	105334919	LOC109617091	20200521
109617096	105345552	LOC109617096	20200521
109617097	105339804	LOC109617097	20240702
109617103	105334138	LOC109617103	20200521
109617104	105337035	LOC109617104	20200521
109617107	105326216	LOC109617107	20200521
109617110	105343342	LOC109617110	20200521
109617112	105322179	LOC109617112	20240702
109617116	105328443	LOC109617116	20200521
109617125	117684337	LOC109617125	20240702
109617127	117683596	LOC109617127	20240702
109617141	105348554	LOC109617141	20200521
109617148	117682898	LOC109617148	20240702
109617166	105340170	LOC109617166	20200521
109617168	105323899	LOC109617168	20200521
109617171	105338383	LOC109617171	20200521
109617175	105333370	LOC109617175	20200521
109617177	109619985	LOC109617177	20240702
109617182	109617183	LOC109617182	20200521
109617190	105348382	LOC109617190	20200521
109617193	109618943	LOC109617193	20200521
109617198	105338056	LOC109617198	20200521
109617200	105324791	LOC109617200	20200521
109617211	117686650	LOC109617211	20240702
109617212	105317207	LOC109617212	20240702
109617214	105349018	LOC109617214	20240702
109617229	105340965	LOC109617229	20200521
109617230	105349227	LOC109617230	20200521
109617232	105317695	LOC109617232	20240704
109617234	105319503	LOC109617234	20200521
109617246	105335158	LOC109617246	20200521
109617247	105317266	LOC109617247	20200521
109617257	105339272	LOC109617257	20240702
109617260	105330863	LOC109617260	20200521
109617274	105317444	LOC109617274	20200521
109617275	105317436	LOC109617275	20200521
109617276	105317526	LOC109617276	20200521
109617280	105317487	LOC109617280	20200521
109617285	105317548	LOC109617285	20200521
109617287	105344080	LOC109617287	20200521
109617290	117680301	LOC109617290	20240702
109617297	109617294	LOC109617297	20200521
109617301	105326470	LOC109617301	20200521
109617305	105318891	LOC109617305	20200521
109617307	109618335	LOC109617307	20200521
109617321	105337019	LOC109617321	20200521
109617323	117680495	LOC109617323	20240702
109617332	105317892	LOC109617332	20200521
109617336	117683106	LOC109617336	20240702
109617340	105317965	LOC109617340	20200521
109617344	105343022	LOC109617344	20200521
109617350	105318074	LOC109617350	20200521
109617351	105338239	LOC109617351	20200521
109617358	105317551	LOC109617358	20200521
109617359	105337511	LOC109617359	20200521
109617360	105318183	LOC109617360	20240702
109617378	105341924	LOC109617378	20240702
109617382	117691961	LOC109617382	20240702
109617408	105325183	LOC109617408	20240702
109617413	109617414	LOC109617413	20200521
109617416	105334301	LOC109617416	20200521
109617418	105345047	LOC109617418	20200521
109617430	105318750	LOC109617430	20200521
109617433	105318826	LOC109617433	20200521
109617438	105327890	LOC109617438	20200521
109617442	105329632	LOC109617442	20200521
109617443	105318873	LOC109617443	20200521
109617445	105347599	LOC109617445	20200521
109617454	105345174	LOC109617454	20200521
109617456	105318954	LOC109617456	20200521
109617457	105322507	LOC109617457	20200521
109617469	105319076	LOC109617469	20200521
109617496	105323709	LOC109617496	20200521
109617503	105325069	LOC109617503	20200521
109617506	105323974	LOC109617506	20200521
109617508	105322934	LOC109617508	20200521
109617513	105319138	LOC109617513	20200521
109617514	105319309	LOC109617514	20200521
109617516	105342606	LOC109617516	20200521
109617521	109618445	LOC109617521	20240702
109617525	105325708	LOC109617525	20200521
109617529	117691961	LOC109617529	20240702
109617537	105332672	LOC109617537	20200521
109617546	105319572	LOC109617546	20200521
109617547	105329080	LOC109617547	20200521
109617549	109617550	LOC109617549	20240702
109617564	105321728	LOC109617564	20200521
109617566	105320175	LOC109617566	20240702
109617568	105335819	LOC109617568	20200521
109617569	105319746	LOC109617569	20200521
109617570	105319747	LOC109617570	20200521
109617572	105349003	LOC109617572	20200521
109617582	105323231	LOC109617582	20200521
109617583	105323131	LOC109617583	20200521
109617596	105320029	LOC109617596	20200521
109617597	105320050	LOC109617597	20200521
109617607	105320193	LOC109617607	20200521
109617612	117689826	LOC109617612	20240702
109617616	105320192	LOC109617616	20200521
109617635	105320278	LOC109617635	20240702
109617640	105341280	LOC109617640	20200521
109617645	105318594	LOC109617645	20200521
109617648	117683238	LOC109617648	20240702
109617657	105344538	LOC109617657	20200521
109617661	105323960	LOC109617661	20200521
109617665	105345503	LOC109617665	20240702
109617671	105320565	LOC109617671	20200521
109617673	117692793	LOC109617673	20240702
109617678	105342707	LOC109617678	20200521
109617685	105333986	LOC109617685	20200521
109617692	105321354	LOC109617692	20200521
109617695	105327216	LOC109617695	20200521
109617699	109617704	LOC109617699	20200521
109617701	105320854	LOC109617701	20200521
109617707	105341648	LOC109617707	20200521
109617712	105329443	LOC109617712	20240702
109617718	105337411	LOC109617718	20200521
109617734	105320988	LOC109617734	20200521
109617745	117690178	LOC109617745	20240702
109617758	109617765	LOC109617758	20200521
109617760	117685870	LOC109617760	20240702
109617779	105326409	LOC109617779	20200521
109617780	117680642	LOC109617780	20240704
109617786	105326842	LOC109617786	20200521
109617792	105322976	LOC109617792	20200521
109617799	105326468	LOC109617799	20200521
109617813	105320823	LOC109617813	20200521
109617815	105318528	LOC109617815	20200521
109617826	105321673	LOC109617826	20200521
109617830	105323561	LOC109617830	20200521
109617833	105322104	LOC109617833	20200521
109617838	117693144	LOC109617838	20240702
109617841	105321784	LOC109617841	20240702
109617842	105337457	LOC109617842	20200521
109617844	105317366	LOC109617844	20200521
109617856	105330924	LOC109617856	20200521
109617861	105321916	LOC109617861	20200521
109617868	105329824	LOC109617868	20200521
109617880	105348338	LOC109617880	20200521
109617883	105322737	LOC109617883	20200521
109617891	105340813	LOC109617891	20200521
109617894	105330479	LOC109617894	20200521
109617900	105326409	LOC109617900	20240702
109617912	105347408	LOC109617912	20200521
109617915	105323937	LOC109617915	20240702
109617928	105322504	LOC109617928	20200521
109617943	109617505	LOC109617943	20240704
109617944	105322728	LOC109617944	20200521
109617951	117680512	LOC109617951	20240702
109617953	117685789	LOC109617953	20240702
109617955	105335424	LOC109617955	20200521
109617958	105322773	LOC109617958	20200521
109617969	109618939	LOC109617969	20240702
109617973	117681705	LOC109617973	20240702
109617976	105322871	LOC109617976	20200521
109617983	105322914	LOC109617983	20200521
109617988	105323009	LOC109617988	20200521
109617989	109618148	LOC109617989	20200521
109617996	105319363	LOC109617996	20240702
109617999	105333798	LOC109617999	20200521
109618000	117682919	LOC109618000	20240702
109618011	105327732	LOC109618011	20200521
109618021	117691145	LOC109618021	20240702
109618022	105318787	LOC109618022	20200521
109618024	105323303	LOC109618024	20200521
109618037	105324092	LOC109618037	20240702
109618040	105329932	LOC109618040	20200521
109618045	105327490	LOC109618045	20200521
109618046	105338672	LOC109618046	20200521
109618047	105325181	LOC109618047	20200521
109618049	105340054	LOC109618049	20200521
109618050	105344152	LOC109618050	20200521
109618052	105341401	LOC109618052	20200521
109618054	105338206	LOC109618054	20200521
109618057	105342749	LOC109618057	20200521
109618060	105340184	LOC109618060	20200521
109618061	105333961	LOC109618061	20200521
109618062	109619690	LOC109618062	20200521
109618065	109617354	LOC109618065	20200521
109618067	105331327	LOC109618067	20200521
109618091	109618092	LOC109618091	20200521
109618098	105323707	LOC109618098	20200521
109618099	105323707	LOC109618099	20200521
109618109	105336218	LOC109618109	20200521
109618112	105326194	LOC109618112	20200521
109618129	109619000	LOC109618129	20200521
109618133	105344265	LOC109618133	20200521
109618135	105342252	LOC109618135	20200521
109618138	105322008	LOC109618138	20240702
109618140	105322976	LOC109618140	20200521
109618142	105330263	LOC109618142	20200521
109618143	117681441	LOC109618143	20240702
109618147	105338181	LOC109618147	20240702
109618149	105341965	LOC109618149	20200521
109618156	105336432	LOC109618156	20200521
109618157	105347760	LOC109618157	20200521
109618162	105322527	LOC109618162	20200521
109618165	105324366	LOC109618165	20200521
109618168	105340984	LOC109618168	20200521
109618179	105331371	LOC109618179	20200521
109618181	105331582	LOC109618181	20200521
109618205	105338310	LOC109618205	20200521
109618208	117686192	LOC109618208	20240702
109618212	105325133	LOC109618212	20200521
109618243	105335833	LOC109618243	20200521
109618248	105339516	LOC109618248	20240702
109618249	105322144	LOC109618249	20200521
109618256	105324538	LOC109618256	20200521
109618257	105325056	LOC109618257	20200521
109618261	109620438	LOC109618261	20240702
109618266	109620875	LOC109618266	20200521
109618267	105341514	LOC109618267	20200521
109618268	105324589	LOC109618268	20240702
109618275	105324675	LOC109618275	20240702
109618285	105323852	LOC109618285	20200521
109618291	105320943	LOC109618291	20200521
109618295	105325111	LOC109618295	20240702
109618298	105337296	LOC109618298	20200521
109618300	105324577	LOC109618300	20200521
109618315	117682678	LOC109618315	20240702
109618316	105318286	LOC109618316	20200521
109618318	105324918	LOC109618318	20200521
109618320	105324960	LOC109618320	20200521
109618322	105318286	LOC109618322	20200521
109618324	105324956	LOC109618324	20200521
109618327	105318787	LOC109618327	20200521
109618333	105346576	LOC109618333	20200521
109618337	105325026	LOC109618337	20200521
109618339	105325039	LOC109618339	20200521
109618354	105325138	LOC109618354	20200521
109618355	105325208	LOC109618355	20200521
109618358	105325189	LOC109618358	20200521
109618370	105342368	LOC109618370	20200521
109618372	105325227	LOC109618372	20200521
109618373	105336437	LOC109618373	20200521
109618377	105326716	LOC109618377	20200521
109618379	105330736	LOC109618379	20240704
109618381	117686843	LOC109618381	20240702
109618394	117680610	LOC109618394	20240702
109618399	105325455	LOC109618399	20200521
109618400	105325461	LOC109618400	20200521
109618404	117685311	LOC109618404	20240702
109618413	109619435	LOC109618413	20200521
109618418	117688612	LOC109618418	20240702
109618425	117685503	LOC109618425	20240702
109618426	105318787	LOC109618426	20200521
109618459	105320910	LOC109618459	20200521
109618463	109618048	LOC109618463	20200521
109618465	105343776	LOC109618465	20200521
109618468	105334808	LOC109618468	20200521
109618469	109618227	LOC109618469	20200521
109618471	105326096	LOC109618471	20240702
109618473	105326091	LOC109618473	20200521
109618479	105338442	LOC109618479	20200521
109618488	117689419	LOC109618488	20240702
109618489	105326219	LOC109618489	20200521
109618494	117689334	LOC109618494	20240704
109618506	109618505	LOC109618506	20240702
109618530	105326423	LOC109618530	20200521
109618531	105326424	LOC109618531	20200521
109618541	105332746	LOC109618541	20200521
109618545	105320680	LOC109618545	20200521
109618554	105326666	LOC109618554	20240704
109618555	105328057	LOC109618555	20200521
109618556	105322531	LOC109618556	20200521
109618560	105326666	LOC109618560	20200521
109618572	105342164	LOC109618572	20200521
109618579	105324241	LOC109618579	20200521
109618580	105337823	LOC109618580	20200521
109618581	105337823	LOC109618581	20200521
109618593	117683642	LOC109618593	20240702
109618598	105336665	LOC109618598	20240702
109618606	105333962	LOC109618606	20200521
109618607	105333790	LOC109618607	20240702
109618624	105327153	LOC109618624	20200521
109618638	105327302	LOC109618638	20200521
109618651	105327355	LOC109618651	20240702
109618653	105327407	LOC109618653	20240702
109618667	105338984	LOC109618667	20200521
109618688	105339637	LOC109618688	20200521
109618690	105327662	LOC109618690	20200521
109618701	105327769	LOC109618701	20200521
109618705	105319560	LOC109618705	20200521
109618710	105327891	LOC109618710	20240702
109618711	117691398	LOC109618711	20240702
109618712	105319607	LOC109618712	20240702
109618717	105327950	LOC109618717	20200521
109618723	105336697	LOC109618723	20200521
109618726	105328229	LOC109618726	20200521
109618735	105328081	LOC109618735	20200521
109618740	117689339	LOC109618740	20240702
109618746	105330478	LOC109618746	20200521
109618758	105328254	LOC109618758	20200521
109618762	105335215	LOC109618762	20200521
109618767	105328272	LOC109618767	20200521
109618783	117681289	LOC109618783	20240704
109618787	105344245	LOC109618787	20240704
109618788	109619606	LOC109618788	20200521
109618791	105328553	LOC109618791	20200521
109618792	105333180	LOC109618792	20200521
109618804	105329888	LOC109618804	20200521
109618805	105328608	LOC109618805	20200521
109618808	105346656	LOC109618808	20200521
109618816	105320658	LOC109618816	20200521
109618818	105334667	LOC109618818	20200521
109618822	105335326	LOC109618822	20200521
109618823	105338041	LOC109618823	20240702
109618832	105337634	LOC109618832	20200521
109618840	105332899	LOC109618840	20240702
109618849	105328306	LOC109618849	20200521
109618858	105329183	LOC109618858	20200521
109618859	105329186	LOC109618859	20200521
109618860	105322631	LOC109618860	20240702
109618862	105329196	LOC109618862	20200521
109618863	105329205	LOC109618863	20200521
109618871	117681793	LOC109618871	20240702
109618890	105329404	LOC109618890	20240702
109618894	117685873	LOC109618894	20240702
109618902	109621029	LOC109618902	20200521
109618905	105328374	LOC109618905	20240702
109618914	105335330	LOC109618914	20200521
109618916	105333981	LOC109618916	20200521
109618918	105328755	LOC109618918	20200521
109618921	105344972	LOC109618921	20200521
109618929	105329700	LOC109618929	20200521
109618950	117684156	LOC109618950	20240702
109618952	105345542	LOC109618952	20200521
